,id_lancamento,id_centro_custo,id_forma_pagamento,dt_vencimento,valor,dt_pagamento,dt_competencia,ds_periodicidade,id_centro_resultado,valor_rateado,etapa_rateio,ds_canal_aquisicao,ds_segmento
2003,45905340,32,236252,2024-09-30,82.21,,2024-09-30,,902,82.21,0,,
2004,45905331,32,236252,2024-09-30,147.49,,2024-09-30,,902,147.49,0,,
2005,45905336,32,236252,2024-09-30,73.75,,2024-09-30,,902,73.75,0,,
2006,45905334,32,236252,2024-09-30,184.37,,2024-09-30,,902,184.37,0,,
2007,45904797,32,236252,2024-09-30,4199.96,,2024-09-30,,902,4199.96,0,,
2008,45904798,32,236252,2024-09-30,5765.98,,2024-09-30,,902,5765.98,0,,
2009,45904796,32,236252,2024-09-30,409.97,,2024-09-30,,902,409.97,0,,
2010,45904793,32,236252,2024-09-30,1947.43,,2024-09-30,,902,1947.43,0,,
2011,45905966,32,236252,2024-09-30,8560.0,,2024-09-30,,902,8560.0,0,,
2012,45905505,32,236252,2024-09-30,27.83,,2024-09-30,,902,27.83,0,,
2013,45905497,32,236252,2024-09-30,83.48,,2024-09-30,,902,83.48,0,,
2014,45905501,32,236252,2024-09-30,139.13,,2024-09-30,,902,139.13,0,,
2015,45905504,32,236252,2024-09-30,55.65,,2024-09-30,,902,55.65,0,,
2016,45905508,32,236252,2024-09-30,222.6,,2024-09-30,,902,222.6,0,,
2017,45905495,32,236252,2024-09-30,27.83,,2024-09-30,,902,27.83,0,,
2018,45905498,32,236252,2024-09-30,111.3,,2024-09-30,,902,111.3,0,,
2019,45905506,32,236252,2024-09-30,27.83,,2024-09-30,,902,27.83,0,,
2020,46117470,32,402853,2024-10-11,-129.9,2024-10-11,2024-10-02,,902,-129.9,0,,
2021,46834473,32,433995,2024-10-30,-160.0,2024-10-30,2024-10-17,,902,-160.0,0,,
2022,46985643,32,402853,2024-10-24,-2189.66,,2024-10-23,,902,-2189.66,0,,
2023,46862927,32,402853,2024-10-25,-330.0,2024-10-25,2024-10-28,,902,-330.0,0,,
2024,47647026,32,236252,2024-11-15,-6492.41,,2024-10-01,,902,-6492.41,0,,
2025,47647082,32,236252,2024-11-15,-308.54,,2024-10-01,,902,-308.54,0,,
2026,47646823,32,402853,2024-11-14,-295.73,2024-11-14,2024-11-01,,902,-295.73,0,,
2027,47665622,32,236252,2024-10-31,240.94,,2024-10-31,,902,240.94,0,,
2028,47665614,32,236252,2024-10-31,601.15,,2024-10-31,,902,601.15,0,,
2029,47665603,32,236252,2024-10-31,175.0,,2024-10-31,,902,175.0,0,,
2030,47665625,32,236252,2024-10-31,60.24,,2024-10-31,,902,60.24,0,,
2031,47665606,32,236252,2024-10-31,60.37,,2024-10-31,,902,60.37,0,,
2032,47665624,32,236252,2024-10-31,68.33,,2024-10-31,,902,68.33,0,,
2033,47666503,32,236252,2024-10-31,217.35,,2024-10-31,,902,217.35,0,,
2034,47666516,32,236252,2024-10-31,144.9,,2024-10-31,,902,144.9,0,,
2035,47666505,32,236252,2024-10-31,579.6,,2024-10-31,,902,579.6,0,,
2036,47666515,32,236252,2024-10-31,72.45,,2024-10-31,,902,72.45,0,,
2037,47666509,32,236252,2024-10-31,362.25,,2024-10-31,,902,362.25,0,,
2038,47666083,32,236252,2024-10-31,39.18,,2024-10-31,,902,39.18,0,,
2039,47666071,32,236252,2024-10-31,207.68,,2024-10-31,,902,207.68,0,,
2040,47666077,32,236252,2024-10-31,195.89,,2024-10-31,,902,195.89,0,,
2041,47666079,32,236252,2024-10-31,208.05,,2024-10-31,,902,208.05,0,,
2042,47666084,32,236252,2024-10-31,401.33,,2024-10-31,,902,401.33,0,,
2043,47666076,32,236252,2024-10-31,520.13,,2024-10-31,,902,520.13,0,,
2044,47665746,32,236252,2024-10-31,80.49,,2024-10-31,,902,80.49,0,,
2045,47665747,32,236252,2024-10-31,241.48,,2024-10-31,,902,241.48,0,,
2046,47665840,32,236252,2024-10-31,240.94,,2024-10-31,,902,240.94,0,,
2047,47665848,32,236252,2024-10-31,45.56,,2024-10-31,,902,45.56,0,,
2048,47665905,32,236252,2024-10-31,158.03,,2024-10-31,,902,158.03,0,,
2049,47665909,32,236252,2024-10-31,542.84,,2024-10-31,,902,542.84,0,,
2050,47666298,32,236252,2024-10-31,15.84,,2024-10-31,,902,15.84,0,,
2051,47666309,32,236252,2024-10-31,1.98,,2024-10-31,,902,1.98,0,,
2052,47666304,32,236252,2024-10-31,6.03,,2024-10-31,,902,6.03,0,,
2053,47666307,32,236252,2024-10-31,1.51,,2024-10-31,,902,1.51,0,,
2054,47666299,32,236252,2024-10-31,9.9,,2024-10-31,,902,9.9,0,,
2055,47666224,32,236252,2024-10-31,43.78,,2024-10-31,,902,43.78,0,,
2056,47666229,32,236252,2024-10-31,218.88,,2024-10-31,,902,218.88,0,,
2057,47665020,32,236252,2024-10-31,2897.97,,2024-10-31,,902,2897.97,0,,
2058,47667439,32,236252,2024-10-31,8560.0,,2024-10-31,,902,8560.0,0,,
2059,47666393,32,236252,2024-10-31,83.48,,2024-10-31,,902,83.48,0,,
2060,47666392,32,236252,2024-10-31,27.83,,2024-10-31,,902,27.83,0,,
2061,47666406,32,236252,2024-10-31,55.65,,2024-10-31,,902,55.65,0,,
2062,47666396,32,236252,2024-10-31,139.13,,2024-10-31,,902,139.13,0,,
2063,47666401,32,236252,2024-10-31,55.65,,2024-10-31,,902,55.65,0,,
2064,47873666,32,402853,2024-11-12,-129.9,2024-11-12,2024-11-02,,902,-129.9,0,,
2065,47941026,32,402853,2024-11-11,-4516.88,2024-11-11,2024-11-01,,902,-4516.88,0,,
2066,48608942,32,402853,2024-12-20,-237.6,2024-12-20,2024-11-25,,902,-237.6,0,,
2067,32822484,32,402856,2024-11-01,-359.67,,2024-11-01,M1,902,-359.67,0,,
2068,48982954,32,236252,2024-12-15,-1099.88,,2024-11-01,,902,-1099.88,0,,
2069,48982952,32,236252,2024-12-15,-8846.77,,2024-11-01,,902,-8846.77,0,,
2070,48983163,32,236252,2024-12-15,-427.04,,2024-11-01,,902,-427.04,0,,
2071,48983164,32,236252,2024-12-15,-726.36,,2024-11-01,,902,-726.36,0,,
2072,48983098,32,236252,2024-12-15,-12594.33,,2024-11-01,,902,-12594.33,0,,
2073,48983276,32,236252,2024-12-15,-392.7,,2024-11-01,,902,-392.7,0,,
2074,48983274,32,236252,2024-12-15,-2946.73,,2024-11-01,,902,-2946.73,0,,
2075,48983334,32,236252,2024-12-15,-57156.87,,2024-11-01,,902,-57156.87,0,,
2076,48983461,32,236252,2024-12-15,-3239.25,,2024-11-01,,902,-3239.25,0,,
2077,48977553,32,402853,2025-01-17,-398.04,2025-01-17,2024-12-03,,902,-398.04,0,,
2078,48918059,32,402853,2024-12-09,-5.64,2024-12-09,2024-12-01,,902,-5.64,0,,
2079,48916991,32,402853,2024-12-09,-56.39,2024-12-09,2024-12-01,,902,-56.39,0,,
2080,48983924,32,236252,2024-11-30,198.62,,2024-11-30,,902,198.62,0,,
2081,48983923,32,236252,2024-11-30,79.17,,2024-11-30,,902,79.17,0,,
2082,48984569,32,236252,2024-11-30,144.9,,2024-11-30,,902,144.9,0,,
2083,48984562,32,236252,2024-11-30,579.6,,2024-11-30,,902,579.6,0,,
2084,48984186,32,236252,2024-11-30,363.12,,2024-11-30,,902,363.12,0,,
2085,48984189,32,236252,2024-11-30,90.78,,2024-11-30,,902,90.78,0,,
2086,48984193,32,236252,2024-11-30,497.17,,2024-11-30,,902,497.17,0,,
2087,48984178,32,236252,2024-11-30,800.15,,2024-11-30,,902,800.15,0,,
2088,48984179,32,236252,2024-11-30,1149.34,,2024-11-30,,902,1149.34,0,,
2089,48984000,32,236252,2024-11-30,133.31,,2024-11-30,,902,133.31,0,,
2090,48984008,32,236252,2024-11-30,422.22,,2024-11-30,,902,422.22,0,,
2091,48984015,32,236252,2024-11-30,986.92,,2024-11-30,,902,986.92,0,,
2092,48984004,32,236252,2024-11-30,1739.27,,2024-11-30,,902,1739.27,0,,
2093,48984002,32,236252,2024-11-30,533.24,,2024-11-30,,902,533.24,0,,
2094,48984106,32,236252,2024-11-30,33.63,,2024-11-30,,902,33.63,0,,
2095,48984093,32,236252,2024-11-30,63.29,,2024-11-30,,902,63.29,0,,
2096,48984098,32,236252,2024-11-30,214.46,,2024-11-30,,902,214.46,0,,
2097,48984372,32,236252,2024-11-30,1.98,,2024-11-30,,902,1.98,0,,
2098,48984379,32,236252,2024-11-30,9.9,,2024-11-30,,902,9.9,0,,
2099,48984382,32,236252,2024-11-30,3.96,,2024-11-30,,902,3.96,0,,
2100,48984385,32,236252,2024-11-30,1.98,,2024-11-30,,902,1.98,0,,
2101,48984268,32,236252,2024-11-30,78.54,,2024-11-30,,902,78.54,0,,
2102,48983818,32,236252,2024-11-30,950.04,,2024-11-30,,902,950.04,0,,
2103,48983806,32,236252,2024-11-30,2246.82,,2024-11-30,,902,2246.82,0,,
2104,48983812,32,236252,2024-11-30,2850.13,,2024-11-30,,902,2850.13,0,,
2105,48983807,32,236252,2024-11-30,783.61,,2024-11-30,,902,783.61,0,,
2106,48983810,32,236252,2024-11-30,7803.62,,2024-11-30,,902,7803.62,0,,
2107,48983819,32,236252,2024-11-30,1287.58,,2024-11-30,,902,1287.58,0,,
2108,48984463,32,236252,2024-11-30,111.3,,2024-11-30,,902,111.3,0,,
2109,48984473,32,236252,2024-11-30,27.83,,2024-11-30,,902,27.83,0,,
2110,30304363,32,236252,2024-12-16,-365.75,2024-12-16,2024-12-06,,902,-365.75,0,,
2111,50304672,32,433996,2025-01-17,-189.9,2025-01-17,2024-12-10,,902,-189.9,0,,
2112,32822646,32,402856,2024-12-01,-2684.76,,2024-12-01,M1,902,-2684.76,0,,
2113,32822485,32,402856,2024-12-01,-368.52,,2024-12-01,M1,902,-368.52,0,,
2114,50809680,32,236252,2025-01-15,-632.9,,2024-12-01,,902,-632.9,0,,
2115,50809729,32,236252,2025-01-15,-5491.51,,2024-12-01,,902,-5491.51,0,,
2116,50809883,32,236252,2025-01-15,-4002.17,,2024-12-01,,902,-4002.17,0,,
2117,50810355,32,236252,2025-01-15,-3239.25,,2024-12-01,,902,-3239.25,0,,
2118,44860423,32,403011,2024-09-06,-2869.73,,2024-09-06,M1,902,-2869.73,0,,
2119,45333036,32,402853,2024-10-04,-598.5,2024-10-04,2024-10-07,,902,-598.5,0,,
2120,45937615,32,236252,2024-10-15,-6144.77,,2024-09-01,,902,-6144.77,0,,
2121,45937666,32,236252,2024-10-15,-7371.5,,2024-09-01,,902,-7371.5,0,,
2122,45938001,32,236252,2024-10-15,-391.79,,2024-09-01,,902,-391.79,0,,
2123,45938002,32,236252,2024-10-15,-493.53,,2024-09-01,,902,-493.53,0,,
2124,45938053,32,236252,2024-10-15,-308.53,,2024-09-01,,902,-308.53,0,,
2125,45938182,32,236252,2024-10-15,-19.8,,2024-09-01,,902,-19.8,0,,
2126,45938181,32,236252,2024-10-15,-158.4,,2024-09-01,,902,-158.4,0,,
2127,45938124,32,236252,2024-10-15,-314.32,,2024-09-01,,902,-314.32,0,,
2128,45938125,32,236252,2024-10-15,-368.73,,2024-09-01,,902,-368.73,0,,
2129,45938239,32,236252,2024-10-15,-5165.14,,2024-09-01,,902,-5165.14,0,,
2130,45938351,32,236252,2024-10-15,-2682.75,,2024-09-01,,902,-2682.75,0,,
2131,44415256,32,402853,2024-10-18,-128.4,2024-10-18,2024-09-03,,902,-128.4,0,,
2132,44415285,32,402853,2024-10-18,-398.04,2024-10-18,2024-09-03,,902,-398.04,0,,
2133,30300255,32,402853,2024-09-16,-365.75,2024-09-16,2024-09-06,,902,-365.75,0,,
2134,45451646,32,402853,2024-09-18,-54.35,,2024-09-19,,902,-54.35,0,,
2135,32823327,32,402856,2024-09-01,-115.03,,2024-09-01,M1,902,-115.03,0,,
2136,45904877,32,236252,2024-09-30,241.48,,2024-09-30,,902,241.48,0,,
2137,45904879,32,236252,2024-09-30,875.0,,2024-09-30,,902,875.0,0,,
2138,45904887,32,236252,2024-09-30,1493.87,,2024-09-30,,902,1493.87,0,,
2139,45905232,32,236252,2024-09-30,69.22,,2024-09-30,,902,69.22,0,,
2140,45905237,32,236252,2024-09-30,459.18,,2024-09-30,,902,459.18,0,,
2141,45904982,32,236252,2024-09-30,91.11,,2024-09-30,,902,91.11,0,,
2142,45904978,32,236252,2024-09-30,1166.67,,2024-09-30,,902,1166.67,0,,
2143,45904973,32,236252,2024-09-30,233.33,,2024-09-30,,902,233.33,0,,
2144,45904980,32,236252,2024-09-30,227.78,,2024-09-30,,902,227.78,0,,
2145,45905050,32,236252,2024-09-30,158.03,,2024-09-30,,902,158.03,0,,
2146,45905053,32,236252,2024-09-30,218.05,,2024-09-30,,902,218.05,0,,
2147,45905427,32,236252,2024-09-30,9.9,,2024-09-30,,902,9.9,0,,
2148,45905429,32,236252,2024-09-30,3.96,,2024-09-30,,902,3.96,0,,
2149,45905421,32,236252,2024-09-30,1.98,,2024-09-30,,902,1.98,0,,
2150,45905433,32,236252,2024-09-30,3.96,,2024-09-30,,902,3.96,0,,
2151,45905431,32,236252,2024-09-30,1.98,,2024-09-30,,902,1.98,0,,
2152,45905338,32,236252,2024-09-30,36.87,,2024-09-30,,902,36.87,0,,
2153,45905328,32,236252,2024-09-30,41.1,,2024-09-30,,902,41.1,0,,
2154,45904789,32,236252,2024-09-30,7214.06,,2024-09-30,,902,7214.06,0,,
2155,45904788,32,236252,2024-09-30,2897.55,,2024-09-30,,902,2897.55,0,,
2156,45905494,32,236252,2024-09-30,27.83,,2024-09-30,,902,27.83,0,,
2157,46120452,32,402853,2024-10-10,-4516.88,2024-10-10,2024-10-01,,902,-4516.88,0,,
2158,46207623,32,403011,2024-11-04,-8033.56,2024-11-04,2024-10-03,,902,-8033.56,0,,
2159,46499616,32,402853,2024-10-15,-365.75,2024-10-15,2024-10-06,,902,-365.75,0,,
2160,45463065,32,402853,2024-10-08,-133.1,2024-10-08,2024-10-09,,902,-133.1,0,,
2161,46911299,32,402853,2024-10-17,-10269.5,2024-10-17,2024-10-18,,902,-10269.5,0,,
2162,46911811,32,402853,2024-10-17,-3795.75,2024-10-17,2024-10-18,,902,-3795.75,0,,
2163,47175063,32,402853,2024-11-25,-237.6,2024-11-25,2024-10-25,,902,-237.6,0,,
2164,47232778,32,402856,2024-11-18,-265.99,2024-11-14,2024-10-28,,902,-265.99,0,,
2165,47475169,32,402853,2024-10-31,-107.2,2024-10-31,2024-10-31,,902,-107.2,0,,
2166,47475175,32,402853,2024-10-31,-281.89,2024-10-31,2024-10-31,,902,-281.89,0,,
2167,47646619,32,236252,2024-11-15,-5670.6,,2024-10-01,,902,-5670.6,0,,
2168,47646620,32,236252,2024-11-15,-341.67,,2024-10-01,,902,-341.67,0,,
2169,47646621,32,236252,2024-11-15,-430.41,,2024-10-01,,902,-430.41,0,,
2170,47646671,32,236252,2024-11-15,-9765.5,,2024-10-01,,902,-9765.5,0,,
2171,47646672,32,236252,2024-11-15,-724.5,,2024-10-01,,902,-724.5,0,,
2172,47647029,32,236252,2024-11-15,-493.52,,2024-10-01,,902,-493.52,0,,
2173,47647028,32,236252,2024-11-15,-391.77,,2024-10-01,,902,-391.77,0,,
2174,47646789,32,236252,2024-11-15,-455.56,,2024-10-01,,902,-455.56,0,,
2175,47646788,32,236252,2024-11-15,-7601.52,,2024-10-01,,902,-7601.52,0,,
2176,47647154,32,236252,2024-11-15,-2900.63,,2024-10-01,,902,-2900.63,0,,
2177,47647225,32,236252,2024-11-15,-57156.87,,2024-10-01,,902,-57156.87,0,,
2178,47647899,32,236252,2024-11-15,-278.25,,2024-10-01,,902,-278.25,0,,
2179,47631655,32,402853,2024-11-18,-2000.0,2024-11-18,2024-11-01,,902,-2000.0,0,,
2180,32822644,32,402856,2024-10-01,-3347.8,,2024-10-01,M1,902,-3347.8,0,,
2181,32823328,32,402856,2024-10-01,-116.53,,2024-10-01,M1,902,-116.53,0,,
2182,32823677,32,402856,2024-10-01,-3379.43,,2024-10-01,M1,902,-3379.43,0,,
2183,47665623,32,236252,2024-10-31,147.53,,2024-10-31,,902,147.53,0,,
2184,47665631,32,236252,2024-10-31,481.21,,2024-10-31,,902,481.21,0,,
2185,47665609,32,236252,2024-10-31,181.11,,2024-10-31,,902,181.11,0,,
2186,47666514,32,236252,2024-10-31,72.45,,2024-10-31,,902,72.45,0,,
2187,47666517,32,236252,2024-10-31,579.6,,2024-10-31,,902,579.6,0,,
2188,47666501,32,236252,2024-10-31,72.45,,2024-10-31,,902,72.45,0,,
2189,47666512,32,236252,2024-10-31,144.9,,2024-10-31,,902,144.9,0,,
2190,47666510,32,236252,2024-10-31,402.65,,2024-10-31,,902,402.65,0,,
2191,47666078,32,236252,2024-10-31,230.02,,2024-10-31,,902,230.02,0,,
2192,47666082,32,236252,2024-10-31,104.03,,2024-10-31,,902,104.03,0,,
2193,47665844,32,236252,2024-10-31,205.55,,2024-10-31,,902,205.55,0,,
2194,47665845,32,236252,2024-10-31,91.11,,2024-10-31,,902,91.11,0,,
2195,47665748,32,236252,2024-10-31,321.97,,2024-10-31,,902,321.97,0,,
2196,47665846,32,236252,2024-10-31,80.31,,2024-10-31,,902,80.31,0,,
2197,47665913,32,236252,2024-10-31,154.27,,2024-10-31,,902,154.27,0,,
2198,47665917,32,236252,2024-10-31,45.29,,2024-10-31,,902,45.29,0,,
2199,47665921,32,236252,2024-10-31,434.35,,2024-10-31,,902,434.35,0,,
2200,47665906,32,236252,2024-10-31,54.51,,2024-10-31,,902,54.51,0,,
2201,47666297,32,236252,2024-10-31,7.92,,2024-10-31,,902,7.92,0,,
2202,47666308,32,236252,2024-10-31,1.98,,2024-10-31,,902,1.98,0,,
2203,47666295,32,236252,2024-10-31,1.98,,2024-10-31,,902,1.98,0,,
2204,47666311,32,236252,2024-10-31,15.84,,2024-10-31,,902,15.84,0,,
2205,47666302,32,236252,2024-10-31,9.9,,2024-10-31,,902,9.9,0,,
2206,47666294,32,236252,2024-10-31,1.98,,2024-10-31,,902,1.98,0,,
2207,47666305,32,236252,2024-10-31,3.96,,2024-10-31,,902,3.96,0,,
2208,47666225,32,236252,2024-10-31,39.27,,2024-10-31,,902,39.27,0,,
2209,47666234,32,236252,2024-10-31,39.27,,2024-10-31,,902,39.27,0,,
2210,47665026,32,236252,2024-10-31,2313.06,,2024-10-31,,902,2313.06,0,,
2211,47665023,32,236252,2024-10-31,1734.79,,2024-10-31,,902,1734.79,0,,
2212,47665016,32,236252,2024-10-31,2099.96,,2024-10-31,,902,2099.96,0,,
2213,47665024,32,236252,2024-10-31,5618.68,,2024-10-31,,902,5618.68,0,,
2214,47665018,32,236252,2024-10-31,724.49,,2024-10-31,,902,724.49,0,,
2215,47665033,32,236252,2024-10-31,5774.63,,2024-10-31,,902,5774.63,0,,
2216,47665030,32,236252,2024-10-31,1123.74,,2024-10-31,,902,1123.74,0,,
2217,47666407,32,236252,2024-10-31,222.6,,2024-10-31,,902,222.6,0,,
2218,47666403,32,236252,2024-10-31,38.66,,2024-10-31,,902,38.66,0,,
2219,47666399,32,236252,2024-10-31,139.13,,2024-10-31,,902,139.13,0,,
2220,47722931,32,402853,2024-12-20,-398.04,2024-12-20,2024-11-05,,902,-398.04,0,,
2221,47722884,32,403011,2024-12-03,-8033.56,2024-12-03,2024-11-05,,902,-8033.56,0,,
2222,47788954,32,402853,2024-11-07,-56.39,2024-11-07,2024-11-01,,902,-56.39,0,,
2223,48130685,32,433995,2024-11-29,-160.0,2024-11-29,2024-11-14,,902,-160.0,0,,
2224,48206574,32,402853,2024-11-18,-2576.07,,2024-11-18,,902,-2576.07,0,,
2225,48199914,32,433996,2024-11-01,-936.98,,2024-11-01,,902,-936.98,0,,
2226,48494462,32,402853,2024-11-19,-10269.5,2024-11-19,2024-11-20,,902,-10269.5,0,,
2227,48495008,32,402853,2024-11-19,-3795.75,2024-11-19,2024-11-20,,902,-3795.75,0,,
2228,48982953,32,236252,2024-12-15,-434.83,,2024-11-01,,902,-434.83,0,,
2229,48983006,32,236252,2024-12-15,-724.5,,2024-11-01,,902,-724.5,0,,
2230,48983162,32,236252,2024-12-15,-7641.3,,2024-11-01,,902,-7641.3,0,,
2231,48983213,32,236252,2024-12-15,-572.01,,2024-11-01,,902,-572.01,0,,
2232,48983325,32,236252,2024-12-15,-19.8,,2024-11-01,,902,-19.8,0,,
2233,48983326,32,236252,2024-12-15,-19.8,,2024-11-01,,902,-19.8,0,,
2234,48983413,32,236252,2024-12-15,-5856.71,,2024-11-01,,902,-5856.71,0,,
2235,48983411,32,236252,2024-12-15,-74868.03,,2024-11-01,,902,-74868.03,0,,
2236,48983412,32,236252,2024-12-15,-4322.07,,2024-11-01,,902,-4322.07,0,,
2237,48983918,32,236252,2024-11-30,993.08,,2024-11-30,,902,993.08,0,,
2238,48983927,32,236252,2024-11-30,617.85,,2024-11-30,,902,617.85,0,,
2239,48983912,32,236252,2024-11-30,262.59,,2024-11-30,,902,262.59,0,,
2240,48983915,32,236252,2024-11-30,871.62,,2024-11-30,,902,871.62,0,,
2241,48983926,32,236252,2024-11-30,507.47,,2024-11-30,,902,507.47,0,,
2242,48984572,32,236252,2024-11-30,72.45,,2024-11-30,,902,72.45,0,,
2243,48984560,32,236252,2024-11-30,217.35,,2024-11-30,,902,217.35,0,,
2244,48984565,32,236252,2024-11-30,362.25,,2024-11-30,,902,362.25,0,,
2245,48984570,32,236252,2024-11-30,72.45,,2024-11-30,,902,72.45,0,,
2246,48984563,32,236252,2024-11-30,362.25,,2024-11-30,,902,362.25,0,,
2247,48984559,32,236252,2024-11-30,72.45,,2024-11-30,,902,72.45,0,,
2248,48984188,32,236252,2024-11-30,85.41,,2024-11-30,,902,85.41,0,,
2249,48984175,32,236252,2024-11-30,80.36,,2024-11-30,,902,80.36,0,,
2250,48984001,32,236252,2024-11-30,399.93,,2024-11-30,,902,399.93,0,,
2251,48984012,32,236252,2024-11-30,265.93,,2024-11-30,,902,265.93,0,,
2252,48984007,32,236252,2024-11-30,289.89,,2024-11-30,,902,289.89,0,,
2253,48984010,32,236252,2024-11-30,115.95,,2024-11-30,,902,115.95,0,,
2254,48984097,32,236252,2024-11-30,905.11,,2024-11-30,,902,905.11,0,,
2255,48984092,32,236252,2024-11-30,181.02,,2024-11-30,,902,181.02,0,,
2256,48984099,32,236252,2024-11-30,551.92,,2024-11-30,,902,551.92,0,,
2257,48984095,32,236252,2024-11-30,253.15,,2024-11-30,,902,253.15,0,,
2258,48984375,32,236252,2024-11-30,15.84,,2024-11-30,,902,15.84,0,,
2259,48984383,32,236252,2024-11-30,1.98,,2024-11-30,,902,1.98,0,,
2260,48984373,32,236252,2024-11-30,5.94,,2024-11-30,,902,5.94,0,,
2261,48984381,32,236252,2024-11-30,3.96,,2024-11-30,,902,3.96,0,,
2262,48984378,32,236252,2024-11-30,9.9,,2024-11-30,,902,9.9,0,,
2263,48984386,32,236252,2024-11-30,3.96,,2024-11-30,,902,3.96,0,,
2264,48984273,32,236252,2024-11-30,278.9,,2024-11-30,,902,278.9,0,,
2265,48984270,32,236252,2024-11-30,39.27,,2024-11-30,,902,39.27,0,,
2266,48984272,32,236252,2024-11-30,87.55,,2024-11-30,,902,87.55,0,,
2267,48983815,32,236252,2024-11-30,3800.17,,2024-11-30,,902,3800.17,0,,
2268,48983816,32,236252,2024-11-30,2575.15,,2024-11-30,,902,2575.15,0,,
2269,48984465,32,236252,2024-11-30,139.13,,2024-11-30,,902,139.13,0,,
2270,48984469,32,236252,2024-11-30,111.3,,2024-11-30,,902,111.3,0,,
2271,48984476,32,236252,2024-11-30,197.62,,2024-11-30,,902,197.62,0,,
2272,48984470,32,236252,2024-11-30,55.65,,2024-11-30,,902,55.65,0,,
2273,48984474,32,236252,2024-11-30,27.83,,2024-11-30,,902,27.83,0,,
2274,48984461,32,236252,2024-11-30,27.83,,2024-11-30,,902,27.83,0,,
2275,48984468,32,236252,2024-11-30,139.13,,2024-11-30,,902,139.13,0,,
2276,48984460,32,236252,2024-11-30,27.83,,2024-11-30,,902,27.83,0,,
2277,49626294,32,402853,2025-01-17,-1.18,2025-01-17,2024-12-03,,902,-1.18,0,,
2278,32823331,32,402856,2024-12-01,-140.34,,2024-12-01,M1,902,-140.34,0,,
2279,50806004,32,236252,2025-01-15,-6018.8,,2024-12-01,,902,-6018.8,0,,
2280,50806217,32,236252,2025-01-15,-724.5,,2024-12-01,,902,-724.5,0,,
2281,50806213,32,236252,2025-01-15,-8820.5,,2024-12-01,,902,-8820.5,0,,
2282,50809678,32,236252,2025-01-15,-6876.81,,2024-12-01,,902,-6876.81,0,,
2283,50809933,32,236252,2025-01-15,-198.0,,2024-12-01,,902,-198.0,0,,
2284,50810305,32,236252,2025-01-15,-6748.56,,2024-12-01,,902,-6748.56,0,,
2285,50810304,32,236252,2025-01-15,-4211.07,,2024-12-01,,902,-4211.07,0,,
2286,50810358,32,236252,2025-01-15,-278.25,,2024-12-01,,902,-278.25,0,,
2287,45937929,32,236252,2024-10-15,-455.55,,2024-09-01,,902,-455.55,0,,
2288,45937928,32,236252,2024-10-15,-9693.37,,2024-09-01,,902,-9693.37,0,,
2289,45938052,32,236252,2024-10-15,-4741.4,,2024-09-01,,902,-4741.4,0,,
2290,45938238,32,236252,2024-10-15,-4099.65,,2024-09-01,,902,-4099.65,0,,
2291,45938353,32,236252,2024-10-15,-278.25,,2024-09-01,,902,-278.25,0,,
2292,44280855,32,402853,2024-09-18,-2000.0,2024-09-18,2024-09-01,,902,-2000.0,0,,
2293,44754835,32,402853,2024-09-10,-5462.89,2024-09-10,2024-09-01,,902,-5462.89,0,,
2294,45153719,32,433995,2024-09-30,-7781.76,2024-09-30,2024-09-19,,902,-7781.76,0,,
2295,45154090,32,402853,2024-09-17,-3239.25,2024-09-17,2024-09-18,,902,-3239.25,0,,
2296,45585991,32,433996,2024-11-04,-2746.62,2024-11-04,2024-09-30,,902,-2746.62,0,,
2297,45904878,32,236252,2024-09-30,601.16,,2024-09-30,,902,601.16,0,,
2298,45904874,32,236252,2024-09-30,175.0,,2024-09-30,,902,175.0,0,,
2299,45904883,32,236252,2024-09-30,68.33,,2024-09-30,,902,68.33,0,,
2300,45904876,32,236252,2024-09-30,181.11,,2024-09-30,,902,181.11,0,,
